Wordlist,IDF
state,6.75050202426676
soccol,6.73826672498907
bender,6.70571934969993
guilliermondii,6.69130453329003
corn,6.68986256031488
optimized,6.62558266755081
concentrations,6.55127941958925
microbial,6.53271916762139
x1,6.48602360909666
out,6.46322882964991
wheat,6.37828594142473
jms,6.23851177855587
nh4no3,6.13620673366111
bajpai,6.11240828706169
pbd,6.11240828706169
surface,6.05686935921673
annamalainagar,6.04469175253976
manzoni,5.942386707645
biot,5.90461601932425
cryptococcus,5.86841957513866
sheng,5.75306425578325
9279,5.60972386411195
staphylococcus,5.54966670560788
pichia,5.54629503775753
model,5.49359620822941
peach,165.063611745997
snps,131.566040603474
mlm,129.887113065767
glm,101.650602716211
mealiness,99.4376450544788
snp,83.8006524916631
crisosto,82.1441415667434
qtls,73.0438344703117
qtl,68.9216469222884
prunus,66.4021652636766
traits,57.3526849791189
ogundiwin,56.2038863351402
mapping,52.9130303122144
fbl,51.0306662224037
flesh,48.3969878838871
ucd_snp_1441,47.5571345912725
ucd_snp_1084,47.5571345912725
chilling,47.4301180454833
fruit,46.5640242970556
association,45.3204197268497
gradziel,43.2337587193386
persica,43.2038863351402
ci,41.5752107840477
lg4,38.9103828474047
browning,38.4270303432042
genome,35.2987976639392
buckler,34.4831460854216
linkage,31.5037568985532
markers,30.9815184266815
trait,29.6506116927016
genetic,29.2814664136336
peace,28.7621784059164
bleeding,27.3895024393435
weeks,26.7461391741241
fb,26.1236124703412
ucd_snp_1172,25.9402552316032
nectarine,25.9402552316032
dirlewanger,25.9402552316032
rosaceae,24.573237607037
plant,24.5280117644155
dhanapal,23.5526151795709
snp_at_scaffold_2,21.6168793596693
snp_at_scaffold_5,21.6168793596693
significance,21.601153520914
genotyping,20.2126149497766
gwas,18.9741441064989
ssrs,18.9720472181933
considering,18.5884491624408
cultivars,18.401394711002
across,17.8772624484426
susceptibility,17.6434361049839
species,17.4344526406496
ucd_snp_56,17.2935034877354
ucd_snp_1422,17.2935034877354
lurie,16.9920850685975
breeding,16.8443049276861
cm,16.6290056821852
lod,16.4615536519023
endopolygalacturonase,15.7017434530473
tree,15.6008364354734
storage,15.184139064246
hortic,14.8082401795813
progeny,14.7248649132173
ripening,14.5420126198152
crop,14.4767235678139
population,13.6005585239668
mapped,13.5581383446825
plants,13.3466048477764
dandekar,13.2087462914557
uc,13.1582526206331
q,13.1024859911748
polymorphisms,13.0690688716337
howad,12.9701276158016
marker,12.8920662385504
cosson,12.8377300785081
960,12.7133642627153
illumina,12.654920912178
injury,12.6328870624596
points,12.5371304020107
ch,12.5321919995399
agrama,12.4418538386345
brachi,12.4418538386345
brummell,12.0670376288096
models,11.9766069557549
loci,11.7698882154976
genes,11.7213507705891
model,11.6738919424875
phenotypic,11.6342557234948
ssr,11.3850184688568
cultivar,11.1933242595881
ripen,11.1639476418177
tassel,11.0104900744756
genomics,10.9039512202239
apricot,10.7490395473189
tm,10.6625203355187
years,10.5248557070787
abbott,10.3105650157068
opa,10.1818708386587
davis,10.02088206764
maize,9.9634678369105
alp,87.9322420675105
cancer,36.1811383846144
breast,35.4597497708624
alkaline,30.4062867255179
phosphatase,22.7174101670438
banaras,21.0080960403996
hindu,19.9237823204994
serum,16.5844887068241
metastasis,16.2745661910246
stage,15.8179301130271
liver,15.2181771027962
disease,13.6847630712754
reichling,13.6811435397677
ehrmeyer,12.9701276158016
hyperalkalinephosphatasemia,12.9701276158016
varanasi,11.4439114961396
patients,10.4456274264285
india,9.44920439381264
stieber,8.72520757188913
bone,8.67661847375955
somdatta,8.64675174386772
2904353,8.64675174386772
sundarlal,8.64675174386772
metzenberg,8.64675174386772
baridalyne,8.64675174386772
ibcsg,8.29456922575636
rosalki,8.29456922575636
lamerz,8.04469175253976
vanhoof,7.6925092344284
kaplan,7.64030443141044
mcintyre,7.54144847189578
metastases,7.492507054458
levels,6.94833688521293
age,6.91725565972631
amity,6.78791389243914
study,6.58261353262716
patient,6.4494397918711
kahan,6.38608420687771
388,6.22785209928585
joiner,6.06668252114269
hospitalized,5.94285957333497
larson,5.93990183439001
women,5.92220965838469
mishra,5.84863418058009
1988a,5.81680504792609
biochemical,5.69981829977718
friedman,5.48141498030138
interview,5.38337751496862
ramaswamy,5.32123608050457
fishman,5.28426926911655
isoenzymes,5.21474505659812
maldonado,5.19004417982527
clin,5.18521102710957
logistic,5.05166814799583
elevation,4.85767606528219
phosphatases,4.7479717305779
sir,4.7431056732359
oncology,4.68772968090943
enzymes,4.63133918084595
diagnosis,4.62761365422626
stages,4.53947695246299
biliary,4.40231998732207
vanoostrom,4.32337587193386
oncotrophoblast,4.32337587193386
23105250,4.32337587193386
debroe,4.32337587193386
varasnasi,4.32337587193386
19112202,4.32337587193386
1458597,4.32337587193386
canceralkaline,4.32337587193386
626966,4.32337587193386
23105431,4.32337587193386
resettlement,4.32337587193386
3303841,4.32337587193386
2178806,4.32337587193386
phosphatasemetastasisbiochemical,4.32337587193386
hoist,4.32337587193386
1489855,4.32337587193386
9855266,4.32337587193386
8193281,4.32337587193386
ritzke,4.32337587193386
dig,4.24943756995888
sharma,4.22471989593555
female,4.19687209068073
1946,4.16565324730252
textbook,4.16565324730252
zakim,4.14728461287818
8018523,4.14728461287818
gomathy,4.14728461287818
rao,4.1088485406019
1614,4.08696178384445
1601,4.08241418725844
lepoutre,4.02234587626988
articleadvanced,4.02234587626988
pandey,3.96388269471144
tests,3.94007599432063
renukadevi,3.92543586326182
wolberg,3.92543586326182
indian,3.87166716748589
hepatology,3.83196993492626
wastewater,162.729830493696
decolourization,142.905162493156
textile,98.9053067289064
dye,88.5142832039824
cod,49.6278213468749
ganoderma,40.0443917022184
lucidum,39.5800895227534
agitation,34.9156697711711
laccase,30.7108665038077
dyes,27.8550186749206
diffusional,27.4016004388293
speed,26.1798784848171
ph,22.8421153007838
degradation,19.886876437165
rsm,19.245412229443
concentration,17.9340248099853
r2,15.9804104989143
interactive,14.1173384112056
optimum,13.6217551369139
variables,13.0906560669705
150,13.076083036636
rajeshkannan,12.9701276158016
colour,12.8656681126832
fungi,12.8191998719488
decolourizing,12.0670376288096
model,12.0172417055018
contour,12.0069394631997
rajasimman,11.7763075897855
abts,11.7368391502773
decolorization,11.6336100958522
response,11.3975319111662
singh,11.052289260552
process,10.2755459628477
apha,10.1074000874836
annamalai,9.81657660881154
surface,9.51793756448344
raw,9.28877767316175
arutchelvan,8.64675174386772
moreria,8.64675174386772
somasiri,8.64675174386772
0ac,8.64675174386772
predicted,8.54179632871703
regression,8.51316131600195
equation,8.50224498077262
28,8.49027248143047
k3,8.39499319469105
8bd,8.29456922575636
rasera,8.29456922575636
optimized,7.95069920106098
elico,7.85087172652365
khehra,7.85087172652365
rot,7.83470592867801
rpm,7.69557644683889
vinothkumar,7.6925092344284
decolourize,7.55861565516717
enzyme,7.51325401688444
azo,7.33628676091402
batch,7.27562003775777
rajamohan,7.24881173519568
uncoded,7.09044924310044
biodegradation,6.96362943053206
marmion,6.95655566383921
polynomial,6.93161594168607
industry,6.92553194235475
quadratic,6.91902759790524
ith,6.90037023690045
200,6.78986524994779
govindwar,6.78791389243914
metagenomic,120.161070709466
thioesterase,106.05470023545
aph4,103.682115321955
esterase,79.6059296141259
thioesterases,78.8262900136716
dna,75.907643749143
apharwat,70.5038384189291
soil,68.8232219749427
orf,59.4093031961112
metagenome,50.83596538009
orfs,46.8069738121892
tributyrin,34.782778319196
amplification,33.8376222528118
metagenomics,30.8033782324757
library,30.2628670787755
lipolytic,28.1149251095499
insert,27.5648166817842
conserved,27.199635295771
isolation,26.1904742437663
sequence,25.4663541517906
esterases,25.0700109917453
gxsxg,24.8837076772691
lipase,24.4530585949793
gene,24.3901142766185
wechter,22.3278952836354
puc19,22.0209801489511
reinekei,21.6168793596693
bp,19.9100099140802
lipases,19.1261788543515
clone,18.0158422229474
humic,18.0069394631997
microbial,17.9649777109588
blastp,17.7138480579727
phylogenetic,17.5958008832856
isolated,17.5818307969839
microbiol,17.4667992096543
clustalx,16.8456668124727
mda,16.2941847413542
sequences,15.5747448195344
pentapeptide,15.1117293813494
jammu,15.022991618352
glieder,14.8852635224236
kda,14.681596772005
enzyme,13.9531860313568
triad,13.9272588610641
tree,13.8674101648652
reading,13.6517106406784
hydrolase,13.4543329501378
pseudomonas,13.1389584179799
yokoyoma,12.9701276158016
himalayas,12.6480314787955
elend,12.4418538386345
brumlik,12.4418538386345
vakhlu,12.4418538386345
bioinformatic,12.142531075943
kashmir,12.0464880435124
finder,11.8092320386485
frame,11.747702797008
pang,11.6862735478379
fold,11.6496249660417
clones,11.4908154397321
phi,11.4547073140904
sau3ai,11.3379234827508
lane,11.067305127037
cloning,11.0019834797101
similarity,10.8354095276202
genes,10.6557734278083
plates,10.4810510268867
novel,10.4038950913588
amplified,10.3960965501836
shoaib,10.3449438256265
clustalw,10.1808984862009
kour,10.1074000874836
encoded,9.95522499943158
coli,9.84845346368755
characterization,9.76022050621069
pooling,9.71402486075444
motif,9.7074369939471
biotechnol,9.69925113418748
transformation,9.43721736773206
restriction,9.31956346288056
isolations,9.27878085166676
contaminants,9.06588408238956
digested,9.01446169596535
protein,9.01232557426442
environ,8.95864842600132
sequencing,8.8845997939398
pcr,8.7863300713139
strand,8.781747528874
disulphide,8.72520757188913
accession,8.72082045851181
mountain,8.71520665729698
ghstl,8.64675174386772
b6vku7,8.64675174386772
foaster,8.64675174386772
ser137asp257his350,8.64675174386772
roychoudary,8.64675174386772
q6gny7,8.64675174386772
ballentyne,8.64675174386772
polymerase,8.50871893911246
callus,101.425415828319
persica,86.4077726702804
frap,63.4692634016675
dpph,55.2216601495477
plant,54.5066928098122
salinity,53.0460421429405
tpc,46.8391317330302
salvadora,46.1550554065704
antioxidant,41.4792840302269
sod,39.5715915147173
proline,36.0273501177249
nacl,35.6818496725267
stress,33.9230386443917
scavenging,33.8003601059035
plants,29.6591218839475
phenolic,24.8670345084902
soluble,23.0252452461928
cultures,22.2576843570421
salt,21.8439428650892
radical,19.5284698612252
halophytes,19.231273086071
osmotic,19.184809307139
explants,17.7415052931091
ferric,16.7398683004398
desert,16.4615536519023
miswak,16.0893835050795
correlation,15.934491390889
catalase,14.9707910878138
halophyte,14.8852635224236
activity,14.7946966633591
content,14.2033524419863
growth,13.8202943192121
sofrata,12.9701276158016
jitesh,12.9701276158016
capacity,12.8735595655343
tangutorum,12.4418538386345
nitraria,12.4418538386345
increased,12.2814957511066
halophytic,12.0670376288096
bettaieb,11.5387638516426
kasera,11.3379234827508
antioxidative,11.2029525080871
superoxide,11.1125049652495
physiol,11.0695876809446
ramawat,11.0104900744756
cat,10.6758469655015
tolerance,10.4383048760574
sugar,10.318141933915
dry,10.1125862521235
saline,9.90753837597716
gae,9.90655971859177
stresses,9.82244833763996
weight,9.71233016410896
arid,8.85692402898637
bap,8.6521295343108
lechno,8.64675174386772
chalermpol,8.64675174386772
matkowaski,8.64675174386772
abdelly,8.64675174386772
dudonne,8.64675174386772
hessini,8.64675174386772
megdiche,8.64675174386772
sekmen,8.64675174386772
aghaleh,8.64675174386772
suriyan,8.64675174386772
responses,8.33874003748907
reducing,8.2128082015484
nm,8.16286527787921
tannins,8.14776254615758
sesuvium,8.04469175253976
portulacastrum,8.04469175253976
contents,7.9169082341817
activities,7.80952619589217
control,7.79576171325372
phulwaria,7.6925092344284
agastian,7.6925092344284
effect,7.61846879798166
grown,7.57293181223185
assays,7.3546292583567
osmoprotectant,7.34032671631704
quinoa,7.34032671631704
plantago,7.34032671631704
lsd,7.29384380773014
kiraly,7.24881173519568
linn,7.20506818935078
munns,7.16602636487923
assay,7.16555502570757
h2o2,7.1573990635109
1962,7.13719909256434
harsh,7.0438321902738
fresh,7.01235133884919
mulberry,6.84057176988384
protein,6.75924418069831
benzie,6.60437314572785
slama,6.56396637355127
concentrations,6.55127941958925
adjustment,6.50284283714475
vitamins,6.49957191259155
gingivitis,6.38608420687771
micropropagation,6.32401573939777
cypermethrin,466.089229477227
soil,168.234542605416
rhizosphere,111.933242595881
bioremediation,110.239445171502
degrader,71.8260035837803
mhf,70.7050017315121
pedicellatum,64.8506380790079
degradation,63.3894186434634
maltophilia,56.3947951277443
rhizospheric,55.6726851100006
msm,48.2228747015388
ndl,46.1550554065704
env,43.260647671554
microbial,40.8294947976337
biodegradation,37.1393569628377
stenotrophomonas,36.9640538789708
pyrethroid,36.8021749330951
soils,34.1560021149234
fulekar,34.0137704482523
pesticide,32.0312458724904
rdna,27.0279738613463
rhizoremediation,26.4551547930851
16s,26.2972389206812
rhizoremediated,25.9402552316032
contaminated,25.5631281222295
dissipation,22.9397301558478
degrading,21.9143657672344
microorganisms,20.7015921633629
strain,20.1546770006791
bacterial,20.0682083287479
remediation,20.0044338130461
concentration,19.5643907018021
environ,19.4104049230029
sp,19.2832166630871
pennisetum,18.6065794030295
days,17.2771819719958
pseudomonas,16.8929465374028
dubey,16.4679498274294
plant,16.3520078429437
1981,16.0858381621012
experiment,16.0850005915376
pesticides,16.0676465275315
bod,15.9652105171943
phytoremediation,15.9652105171943
root,15.6788214351874
pot,15.1031753876998
enrichment,14.8998242334185
cod,14.8883464040625
50,14.4511577353202
pots,14.420215890518
isolation,14.2857132238725
pollutants,14.2733591987022
samples,14.2254578139309
concentrations,14.0384558991198
insecticides,13.9533167471288
potential,13.6898545353397
agar,13.6678292472058
bulk,13.5791582033119
bacteria,13.3548626193612
kaufman,13.0082390068128
demand,12.9813772383107
env22,12.9701276158016
chemosphere,12.9348968482861
spiked,12.1564063462169
house,12.0492111642413
plants,11.863648753579
phylogenetic,11.7305339221904
schnoor,11.5387638516426
kinetics,11.5063799022771
sole,11.0430137299506
serratia,11.0206965914675
spiking,10.8852635224236
microorganism,10.8707837963924
culture,10.8637889641981
benzoic,10.1778707100182
chlorpyrifos,10.1074000874836
cpn,10.1074000874836
flasks,10.0687285225398
isolated,9.93755653742568
environmental,9.84670270037781
hplc,9.79111409859424
pyrethroids,9.78803409474075
degraders,9.73258387765871
75,9.63041568678215
erlenmeyer,9.4862113464718
2011a,9.31991692087315
rpm,9.23469173620667
dissipated,9.06703762880964
doses,9.06648016756574
isolates,8.84443355965021
lag,8.67824403035733
adholeya,8.64675174386772
jordahl,8.64675174386772
kb003,8.64675174386772
kuruode,8.64675174386772
biryukova,8.64675174386772
micrococcus,8.49604253429877
carbon,8.44878315134086
wauchope,8.29456922575636
stottmeister,8.29456922575636
india,79.7932815477511
arabia,34.9108175765343
china,32.3613584944
saudi,24.8403817646675
australia,10.9725071138296
greece,9.319758565745
france,8.8455822344957
brazil,8.62292682585373
vijai,8.04469175253976
tunisia,7.57210596744084
singh,7.36819284036802
sharma,7.04119982655925
arun,6.9964493887241
yoshikazu,6.78791389243914
japan,6.36994592717505
pradeep,5.60972386411195
bhargava,5.41065555044354
africa,5.37377626705517
ravi,5.13500203252274
usa,5.112078664006
aaron,4.95655566383921
kumar,4.6325261832342
biranchi,4.32337587193386
xiaochang,4.32337587193386
huoying,4.32337587193386
yapeng,4.32337587193386
zhubo,4.32337587193386
prasert,4.32337587193386
xianbo,4.32337587193386
shihang,4.32337587193386
faiqa,4.32337587193386
junken,4.32337587193386
chishih,4.32337587193386
gyana,4.32337587193386
yuefei,4.32337587193386
mitrick,4.32337587193386
nduna,4.32337587193386
ekawan,4.32337587193386
sarabjeet,4.32337587193386
kohtaro,4.32337587193386
jinxin,4.32337587193386
sibin,4.32337587193386
ramesh,4.2717103021948
mexico,4.24123036908132
canada,4.20506818935078
thailand,4.17569485005262
aksyuk,4.14728461287818
choubay,4.14728461287818
gladieux,4.14728461287818
vilara,4.14728461287818
chatanta,4.14728461287818
saibi,4.14728461287818
janaka,4.14728461287818
padder,4.14728461287818
debez,4.14728461287818
nutan,4.14728461287818
hanmoungjai,4.14728461287818
dhruba,4.14728461287818
luepromchai,4.14728461287818
prakashmaran,4.14728461287818
qiaqing,4.14728461287818
hawboldt,4.14728461287818
demao,4.14728461287818
cunjiang,4.14728461287818
coralie,4.14728461287818
jinchun,4.14728461287818
alsouhibani,4.14728461287818
sonnevend,4.14728461287818
kasana,4.02234587626988
abulreesh,4.02234587626988
caffier,4.02234587626988
yawen,4.02234587626988
moni,4.02234587626988
sourabh,4.02234587626988
monard,4.02234587626988
dhruva,4.02234587626988
sayaji,4.02234587626988
sveta,4.02234587626988
suren,4.02234587626988
borowitzka,4.02234587626988
edgardo,4.02234587626988
noguer,4.02234587626988
philippoussis,4.02234587626988
hadrami,4.02234587626988
paramjit,4.02234587626988
marli,4.02234587626988
mousdale,4.02234587626988
gogorcena,4.02234587626988
madhvi,4.02234587626988
norah,4.02234587626988
ishii,4.0127155417715
uk,3.98284193953528
harikrishnan,3.92543586326182
senwo,3.92543586326182
xianzhong,3.92543586326182
poizat,3.92543586326182
bijender,3.92543586326182
zhongqi,3.92543586326182
hitti,3.92543586326182
dzimiri,3.92543586326182
plasmid,265.654926128209
stbl3,177.258410749288
stbl2,170.038669128005
dna,96.8821242587747
coli,94.2637688667237
bacterial,62.713151027337
strain,55.4253617518675
instability,50.5557154305738
restriction,35.7249932743755
reca1,34.0137704482523
ap,33.1880348014824
reca,32.6267803158025
strains,29.7239743567534
lentiviral,29.043430619303
bglii,28.45807082729
razin,27.3622870795353
host,25.472397201041
clones,24.8967667860862
dh10b,24.573237607037
stability,23.8156091540414
cultures,23.5669599074563
digestions,22.7093623812037
top10,22.7093623812037
gene,22.5834391450171
maintenance,22.4679167051226
cloning,22.0039669594202
cells,21.8182031709041
sequences,21.565031288586
ligation,21.2374681054162
culture,20.7399607498328
lb,20.5840087891479
colonies,20.0681415918908
recombinant,18.1447358233558
plasmids,18.0684049803806
duplex,17.9535570070899
transformed,17.7133412419572
faithful,16.9920850685975
segregational,16.5891384515127
insert,16.5388900090705
vector,16.4914278322678
escherichia,16.4525194158536
trinh,16.1394444981256
enda1,15.1172313103343
cassette,15.0820869613378
pcr,15.0622801222524
replication,14.9583287873504
selection,14.6503663581532
propagation,14.6449238632562
tolmachov,14.4976234703914
agar,13.6678292472058
agarose,13.5314003653972
unstable,13.2028397184397
plasmidless,12.9701276158016
invitrogen,12.9395880008829
bichara,12.4418538386345
kpni,12.3717078022223
reca13,12.0670376288096
yike,12.0670376288096
k12,11.963749648073
primer,11.9422976259897
resistance,11.6221205872721
noti,11.5361727124144
villaverde,11.1639476418177
senechal,11.0104900744756
expected,10.9779909440881
growth,10.9107586730622
colony,10.8810095215749
clone,10.8095053337684
aliquots,10.7475525341103
bacteria,10.6838900954889
genes,10.6557734278083
transformants,10.6424721610091
ecori,10.5685385382331
hosts,10.2403225869602
transformant,10.1818708386587
bicistronic,9.90655971859177
strader,9.84594956032691
human,9.80600437362185
cultivation,9.68884799167775
ensuing,9.61719111823115
viral,9.17960843373719
backbone,9.16289134742654
structural,9.15909468503673
desired,9.1487855974392
repeat,9.06077142621754
digested,9.01446169596535
bp,8.71062933741008
arad139,8.64675174386772
lyonnais,8.64675174386772
catasti,8.64675174386772
yudinkova,8.64675174386772
thi1,8.64675174386772
cftr,8.62865352177493
extracted,8.58960849507693
vectors,8.40950880714881
undigested,8.3194425566363
nupg,8.29456922575636
propagated,8.21078814315662
galk,8.04469175253976
rela1,8.04469175253976
glutinis,109.912204171331
teac,91.7540839539629
phenolic,74.6011035254706
epr,67.6169438855459
extracts,59.5000035666083
h2o2,55.4698427422095
antioxidant,55.3057120403025
dmso,53.6137482028584
yeasts,45.621013610852
scavenging,44.3629726389983
dpph,44.1773281196382
abts,38.1447272384013
k2s2o8,37.213158806059
nacl,36.9562014465456
gae,36.3240523015032
radical,34.5503697544754
dmpo,29.3613068652681
ccy,29.0309922901473
yeast,26.1664200303889
stress,25.4422789832938
carotenoids,24.9036603404992
slovak,23.9395694621957
cultures,23.5669599074563
rapta,23.5526151795709
trolox,21.6504886538891
breierova,21.6168793596693
certik,21.6168793596693
rhodotorula,21.062775091746
rscs,20.7364230643909
spin,20.5121182519903
stressed,20.4120709362922
rsc,19.2354074290859
gallic,18.7942063048546
biomass,18.5912756735821
tpc,16.7282613332251
capacity,16.3845303561345
hplc,16.3185234976571
zalibera,16.0893835050795
marova,15.7017434530473
compounds,15.1990784401496
grown,15.1458636244637
radicals,14.2048093323683
rrsc,12.9701276158016
contents,11.8753623512726
catechin,11.6336100958522
adducts,11.605258725416
ferulic,11.3280567123984
caffeic,10.9292450596294
acid,10.7553822116087
psomas,10.7490395473189
phenolics,10.5327191676214
decomposition,10.4856653483829
integral,10.3442324336482
food,10.0814046231613
total,10.0810837878421
spectra,9.96806373319764
dcw,9.90655971859177
dairy,9.84153832792505
samples,9.48363854262059
mt,9.24846867124148
assay,9.21285646162402
ramotar,8.64675174386772
cartenogenic,8.64675174386772
capacities,8.40263760314511
free,8.3263221771267
kullisaar,8.29456922575636
feta,8.29456922575636
daeschel,8.29456922575636
ranged,8.27780463661528
activity,8.16259126254296
benzoic,8.14229656801454
tzanetakis,8.04469175253976
highest,7.88107780349413
jaehrig,7.85087172652365
kumura,7.85087172652365
control,7.79576171325372
antioxidants,7.7332975018995
extract,7.72767680249588
rpm,7.69557644683889
inonotus,7.6925092344284
333,7.59882612358433
content,7.57512130239268
polyphenol,7.56180643992566
rizzo,7.52140371582624
bratislava,7.46305590132431
distilled,7.40824991634874
absorbance,7.38364771678372
estruch,7.02092503058201
wardman,6.89662921708432
scalbert,6.89662921708432
microbiol,6.71799969602088
gadre,6.69130453329003
carotene,6.56396637355127
recorded,6.53388984848581
obliquus,6.5253560631605
561,6.52387854840092
sample,6.45924429589391
trapping,6.43319677392208
bhosale,6.38608420687771
miquel,6.35449567251125
arthrobacter,138.058456348399
sjcont,112.40777267028
nitrophenolicus,43.2337587193386
globiformis,43.1797944958801
strain,39.0496866888158
20124t,38.9103828474047
genus,31.9088990150941
nov,25.4310706713352
arora,24.1234631378274
dsm,24.0314702234267
10104t,21.6168793596693
jain,18.7013923968956
23165t,17.2935034877354
soil,17.2058054937357
peptidoglycan,15.9921868516605
chemotaxonomic,14.3320527297585
menaquinone,14.041850061164
fatty,13.8296200480947
sp,13.6116823504145
chlorohydroquinone,12.9701276158016
diphosphatidylglycerol,12.9701276158016
stackebrandt,12.8377300785081
nutrient,12.4120326321514
growth,12.3655264961371
dimmick,12.0670376288096
protophormiae,12.0670376288096
members,11.8428426441004
phylogenetic,11.7305339221904
biodegradation,11.6060490508868
keddie,11.3379234827508
16s,10.9571828836172
rrna,10.4079022031933
agar,10.2508719354044
phosphatidylglycerol,10.036956799935
microbiol,9.40519957442923
gram,9.17412577716708
reclassification,9.1338668129431
glycolipid,8.77630758978547
sjcon,8.64675174386772
gq927310,8.64675174386772
maleylacetate,8.64675174386772
2c4np,8.64675174386772
nitrophenolic,8.64675174386772
acid,8.51467758419023
iso,8.48246073816265
microplates,8.33792348275076
cpr706,8.29456922575636
ureafaciens,8.29456922575636
species,8.25842493504454
ph,8.1578983217085
conn,8.11598332566531
anteiso,8.04469175253976
skerman,8.04469175253976
dna,7.99027828938348
nd,7.80161215817123
karigar,7.6925092344284
casein,7.26902622983217
agilis,7.24881173519568
kandler,7.24881173519568
gp2,7.24881173519568
chauhan,7.0438321902738
description,6.99551462279781
starch,6.79371115577386
biolog,6.69130453329003
westerberg,6.69130453329003
schleifer,6.64675174386772
gelatin,6.63835848490384
degrading,6.57430973017031
polar,6.4855055881769
lipids,6.4734716504021
phosphatidylinositol,6.40756545329219
cycle,6.38125903722227
1947,6.36593624284023
major,6.31146036161106
hanne,6.26608834752714
degradation,6.21464888661406
evol,6.20793425705857
bioedit,6.16067564649513
rakesh,6.13620673366111
degrade,5.91068797715965
bacteriol,5.90205004422222
adj,5.83367138299981
type,5.82160167782696
rk,5.637189146179
broth,5.47106636794637
degraded,5.45264351423708
koch,5.4165613590115
gtt,5.3307289505535
india,5.24955799656257
accession,5.23249227510709
himedia,5.19820000466614
phenol,5.18363895032486
h2s,5.16602636487923
nacl,5.09740709607525
homology,4.99466247187453
microbial,4.89953937571604
sequence,4.89737579842128
lambda,4.88512455930614
taxonomic,4.85701243037722
mega,4.85149756128684
immobilization,222.088356794499
enzyme,89.0857262002012
lipase,71.1361704581215
immobilized,65.8519660049551
enzymes,40.5242178324021
biotechnol,38.7970045367499
supports,36.4728107447285
entrapment,33.9221224058835
catal,33.2980002336473
adsorption,30.5716281032493
silica,27.0268808134797
husain,26.5592291904391
alginate,25.7518784492766
electrospun,25.1270725940245
rugosa,24.8165723508515
mesoporous,24.6662770752527
chitosan,24.4831460854216
biochem,23.2485916314992
stability,21.9836392191151
covalent,21.9491359344742
bryjak,21.6168793596693
jegannathan,20.7364230643909
zeolites,20.4178498404993
cellulose,20.4120709362922
starch,20.3811334673216
beads,18.8011288447517
carriers,18.6617470299385
candida,17.9535570070899
urease,17.867667022042
pore,17.5930189295671
glutaraldehyde,17.1208482260085
immobilizing,16.9503919088656
concanavalin,16.4960676252369
biocatalysts,16.4274908545522
eng,16.057312168299
2011,15.672889363398
reusability,15.5294596385998
sardar,15.4016891162378
surface,14.7095398723835
nanoparticles,14.6431753488048
biosensors,14.4573721173009
efficiency,13.8780230529005
invertase,13.7932584341686
chitin,13.5266388761088
polymers,13.028074371325
affinity,12.9930088462644
peroxidase,12.9710111763538
ispas,12.9701276158016
katwa,12.9701276158016
charcoal,12.9549105605545
aspergillus,12.8321066466976
activity,12.7540488477234
nanofibers,12.6902301846155
activated,12.6456775367693
matto,12.4418538386345
betigeri,12.4418538386345
entrapped,12.391389159598
poly,12.3798269036927
support,12.2634457001811
like,12.1925748875994
biosensor,12.115043716387
bioaffinity,11.7763075897855
biocatalysis,11.7368391502773
magnetite,11.6336100958522
diisocyanate,11.5387638516426
celite,11.4099159338782
namdeo,11.3379234827508
carbon,11.2650442017878
laccase,11.1675878195664
gelatin,11.0639308081731
biospecific,11.0104900744756
neau,11.0104900744756
lipases,10.9292450596294
tannase,10.8732176027935
immobilize,10.8213111008871
production,10.7672573260482
gourd,10.7490395473189
application,10.6616913060937
calcium,10.6307101410829
modified,10.4764046483238
glucoamylase,10.3449438256265
wastewater,10.3320527297585
adsorbed,10.3284864853234
hydrophobic,10.2813636368665
hilal,10.1818708386587
glass,10.1059589792225
polyvinyl,9.88847009285914
mol,9.8795106597368
antarctica,9.57912631031656
sepharose,9.56563902882275
carrier,9.41636748497513
industries,9.3849702985571
owing,9.38218336112682
hydrolysis,9.26700839958673
kahraman,9.2410134697427
ceramic,9.2337420885637
biodiesel,9.20431010049166
2006,9.17997491883032
bajpai,9.16861243059254
carrageenan,9.1338668129431
eggplant,86.9569457979901
shoot,78.3036708645429
plants,69.6989364272766
explants,65.8970196601196
rapd,64.0678058677935
plant,62.682696731284
hypocotyl,59.1307231426333
melongena,57.693819258213
micropropagated,52.5117309884102
tdz,49.1464752140741
explant,46.3552391972258
magioli,45.62013074166
somaclonal,45.2176118149549
solanummelongena,43.2337587193386
buds,42.9581858396676
fruit,34.4168875239106
tiba,34.0137704482523
genetic,30.3272330712633
rajam,28.9952469407827
micropropagation,28.45807082729
arka,27.4780510428328
ga3,26.9530668999563
fruits,25.1304740327371
shoots,24.8497470672965
shirish,24.1340752576193
thidiazuron,23.5839335374618
greenhouse,23.504117786034
regeneration,22.169261077883
bands,21.2314102548238
organogenesis,21.0301653840023
rooted,20.2478734594849
fw,19.5882487657989
inoculated,19.4577538312305
regenerated,19.3191268244417
cv,18.8340219217197
leaf,18.7792809527211
primers,18.3866152303952
content,17.9909130931826
inverted,17.3622637367952
asaolu,17.2935034877354
collonnier,17.2935034877354
scorable,17.1014294247096
variation,16.903023372395
morphological,16.4499069364279
iba,16.3278952836354
hardened,14.9546870600913
hypocotyls,14.8852635224236
total,14.0015052608918
gibberellic,13.9131113276784
chlorophyll,13.8657375943938
bud,13.1438533650015
